Date,Close,High,Low,Open,Volume,Peaklabel
2020-02-13,6.740151882171631,6.807359362526985,6.698582927043743,6.72596385787813,528016000,0
2020-02-14,7.213340759277344,7.342279230927972,7.1190016154884255,7.150364912026992,1041924000,0
2020-02-18,7.382104396820068,7.40052451416718,7.090623772452754,7.110039007227557,620164000,0
2020-02-19,7.833390712738037,7.851064020655914,7.504572706264025,7.504572706264025,694332000,1
2020-02-20,7.684040546417236,7.873714406280778,7.376628997768017,7.785349300924621,810052000,0
2020-02-21,7.319876194000244,7.5969200503790075,7.234995896345942,7.571779564190867,768180000,0
2020-02-24,6.802380084991455,7.016199338897415,6.670952392850735,6.725464993578654,856916000,0
2020-02-25,6.5228471755981445,6.939532724551069,6.421040379552109,6.877552471371919,1055496000,0
2020-02-26,6.6622395515441895,6.856394288824368,6.521602290820598,6.523095441852512,747732000,0
2020-02-27,6.291381359100342,6.650035058030481,6.198978180673771,6.3486661896433265,906416000,-1
2020-02-28,6.726498603820801,6.786025220014102,6.022142987866289,6.0388302026384215,1133252000,0
2020-03-02,6.884903430938721,6.913795251009622,6.500596333801726,6.896609705893293,890744000,0
2020-03-03,6.62238883972168,7.0004693869095975,6.536959450109381,6.940693849513232,652792000,0
2020-03-04,7.086147785186768,7.09561228101108,6.655016081433134,6.729735860317768,597408000,1
2020-03-05,6.806697368621826,7.053520584933853,6.762114521676664,6.886647019221551,540328000,0
2020-03-06,6.626127243041992,6.68465768737455,6.4258787109774,6.627123431128524,515412000,0
2020-03-09,6.1130523681640625,6.460747133840763,5.932231194756795,5.975070126101023,614160000,0
2020-03-10,6.502589702606201,6.502589702606201,6.126750856528981,6.389514062063672,580648000,0
2020-03-11,6.138705253601074,6.391008234937779,6.041570049950041,6.362614743471863,499964000,0
2020-03-12,5.3875250816345215,5.880922590074944,5.374822618565289,5.615419306959391,816540000,0
2020-03-13,5.998481750488281,6.002964833363654,5.46971692326444,5.740948425289595,634836000,0
2020-03-16,4.891636848449707,5.631360263043565,4.831861300562476,5.290389904289958,726972000,-1
2020-03-17,5.411436080932617,5.500850721363822,4.757142478103696,5.00396574510083,833632000,0
2020-03-18,5.051535606384277,5.228869837980907,4.500106064407561,4.983790094330558,874268000,0
2020-03-19,5.304338455200195,5.397986774799926,4.816669054113508,5.0301174088840845,765512000,0
2020-03-20,5.124512672424316,5.736465097616872,5.109070573692925,5.454523519308622,804636000,0
2020-03-23,5.297364711761475,5.391760775462857,4.944439555697862,5.123517305544691,643876000,0
2020-03-24,6.206201076507568,6.292876059408333,5.679927024794933,5.703588027208368,1101644000,0
2020-03-25,6.117535591125488,6.52102069057056,6.0687185809740605,6.321270516754984,793432000,0
2020-03-26,6.406948089599609,6.530982254261834,6.226624803465022,6.32475618614225,696108000,0
2020-03-27,6.294619560241699,6.553397970090349,6.193748070045489,6.226624640546715,638828000,0
2020-03-30,6.6149187088012695,6.624134279128388,6.316040456879756,6.3601249824112935,602252000,1
2020-03-31,6.565354347229004,6.859251158835112,6.419651057553096,6.655017435052641,949960000,0
2020-04-01,6.054023742675781,6.513797974723411,6.009441362649647,6.367347894307023,656912000,-1
2020-04-02,6.362864971160889,6.376065293227348,6.035095373365499,6.083164649967465,675764000,0
2020-04-03,6.074945449829102,6.366849415976283,5.937461539222708,6.325255600771214,663212000,0
2020-04-06,6.684905529022217,6.721767332555678,6.29960170224087,6.357135949134884,727884000,1
2020-04-07,6.451530933380127,6.930234103748807,6.408442602975516,6.9065726237286,784520000,0
2020-04-08,6.6487908363342285,6.673697434107098,6.490634486788427,6.560621793753807,542444000,0
2020-04-09,6.549164772033691,6.797482534342987,6.4861512568647814,6.774568787947291,525564000,0
2020-04-13,6.721020698547363,6.729737937516502,6.40097213909786,6.489390120101349,398408000,0
2020-04-14,7.072201251983643,7.106322942592839,6.8216417163665195,6.849287948378058,530948000,0
2020-04-15,6.994741916656494,7.077680613757875,6.858752533818394,6.904082169746486,366148000,0
2020-04-16,7.339944839477539,7.447042857614191,7.13695722143633,7.150157540051876,745620000,1
2020-04-17,7.280669212341309,7.443557578500332,7.146672196506865,7.422137875213669,539120000,0
2020-04-20,7.149411678314209,7.310058736928039,7.105078228319181,7.15414416472003,449388000,0
2020-04-21,6.712551116943359,7.092624089200927,6.652775571734797,7.03135449977616,735160000,-1
2020-04-22,7.126994609832764,7.169834008405409,6.859250031441919,6.904828590033302,483356000,0
2020-04-23,7.073695659637451,7.301092057808593,7.048540133503108,7.169087896420153,424160000,0
2020-04-24,7.212672710418701,7.214665085855016,6.988763250171881,7.0634830296786895,352328000,0
2020-04-27,7.399223327636719,7.5591231127049054,7.32251116430416,7.34716883200362,479388000,0
2020-04-28,7.256758213043213,7.57655779181124,7.251278942319356,7.546669780922437,442904000,0
2020-04-29,7.433594226837158,7.486395980728653,7.316284443519577,7.391502085625308,379160000,1
2020-04-30,7.2796711921691895,7.433593353120145,7.265723614484797,7.379546014539388,375916000,0
2020-05-01,7.043061256408691,7.195488941129473,6.994742577253908,7.08216436555282,342096000,-1
2020-05-04,7.255016326904297,7.268714981715876,6.9957394987144355,6.9957394987144355,317556000,0
2020-05-05,7.316036224365234,7.478675656247142,7.255015083856229,7.359124557554137,368896000,0
2020-05-06,7.416907787322998,7.521764528218507,7.357630565206248,7.395488558353612,323464000,0
2020-05-07,7.5932440757751465,7.656506509754425,7.504826120116613,7.5561333512069115,373732000,0
2020-05-08,7.78328275680542,7.7895092880000885,7.631103997142636,7.664976763891202,339216000,0
2020-05-11,8.035337448120117,8.082161612297496,7.74965950090156,7.778301926593448,469060000,1
2020-05-12,7.773319244384766,8.14193536937113,7.763605818569572,8.09311883703048,493060000,0
2020-05-13,7.750903606414795,8.04828682508833,7.566346145958419,7.88788917695127,625852000,-1
2020-05-14,8.00046443939209,8.005943708472044,7.65874693014385,7.81242014304468,602312000,0
2020-05-15,8.458995819091797,8.468708769873249,7.844552158385767,7.860243186670584,987660000,0
2020-05-18,8.71752643585205,8.883154936522256,8.64803744808191,8.727738194999874,774460000,0
2020-05-19,8.772567749023438,9.053512667820135,8.729977275381751,8.757374578300341,717320000,0
2020-05-20,8.936453819274902,9.00918076468276,8.855507491995708,8.957375191232693,587536000,0
2020-05-21,8.742432594299316,9.018645068450796,8.70482352920573,9.01764935553098,761068000,0
2020-05-22,8.992491722106934,9.058992601648548,8.680662615352317,8.792243249035216,1038764000,1
2020-05-26,8.685145378112793,9.147410726225075,8.63956681667973,9.122503655684598,770780000,0
2020-05-27,8.493366241455078,8.600463320422815,7.9668422615153345,8.592742746051654,1175892000,0
2020-05-28,8.455259323120117,8.727735931579467,8.347911415779148,8.38078798910941,734896000,-1
2020-05-29,8.842308044433594,8.842308044433594,8.453268327757645,8.522508388403205,745256000,1
2020-06-01,8.7733154296875,8.807686525942671,8.65700229460749,8.80021487896814,389876000,0
2020-06-02,8.792245864868164,8.804201072049278,8.625621649324913,8.763354985112674,391320000,0
2020-06-03,8.736702919006348,8.833091344234202,8.667462870934342,8.789256225705493,365440000,-1
2020-06-04,8.737699508666992,8.91386805618609,8.648991204630128,8.699325211141465,424280000,0
2020-06-05,8.89069652557373,8.967443234325534,8.679393084130725,8.76560908583008,481748000,0
2020-06-08,8.776073455810547,8.860544253093519,8.657214928312351,8.848085509142086,387736000,0
2020-06-09,9.016280174255371,9.079820998793462,8.722499271335058,8.771089034057965,468488000,0
2020-06-10,9.335975646972656,9.468788094666236,9.123426112419908,9.137630047390424,632180000,1
2020-06-11,8.767352104187012,9.230823645573384,8.757135687164366,9.11993921020311,583652000,-1
2020-06-12,8.903155326843262,9.157068687058095,8.674658491995896,9.132400237739253,570908000,0
2020-06-15,9.1436128616333,9.152085036791034,8.715025168093565,8.786291056153233,400004000,0
2020-06-16,9.03870677947998,9.236306235829865,8.809711897652152,9.19469344293352,535716000,0
2020-06-17,9.205658912658691,9.268451677844398,9.040452915462106,9.083810911090033,408304000,0
2020-06-18,9.187716484069824,9.252004437519501,9.08455614796191,9.196686741439816,254408000,0
2020-06-19,9.230823516845703,9.413969994218638,9.196935772316948,9.212135876739245,524160000,0
