Date,Close,High,Low,Open,Volume
1999-05-07,0.033429697155952454,0.03366901894857752,0.032235844789650615,0.032235844789650615,25008000
1999-05-10,0.033429697155952454,0.03414674025236254,0.03319129422893522,0.03319129422893522,19680000
1999-05-11,0.035220466554164886,0.036295118937775254,0.034146733035968165,0.03486286053128501,171744000
1999-05-12,0.03629513084888458,0.03641524948410694,0.03510127834309424,0.035579003118553415,168480000
1999-05-13,0.03629513084888458,0.03725057698394526,0.03617592766351975,0.03629513084888458,69936000
1999-05-14,0.034385137259960175,0.036295116754378104,0.0339074126700161,0.036295116754378104,28464000
1999-05-17,0.036056727170944214,0.036056727170944214,0.03378822517531204,0.03390742836957921,35760000
1999-05-18,0.03772828355431557,0.03820600809925756,0.03534057969487743,0.03641523191260697,151536000
1999-05-19,0.036056727170944214,0.0408321375507429,0.035459802581398345,0.03939988198311682,451728000
1999-05-20,0.033191293478012085,0.03629512578705387,0.03187823796997969,0.03629512578705387,178176000
1999-05-21,0.03247516229748726,0.0327135651930495,0.0315197129842651,0.0327135651930495,303504000
1999-05-24,0.03235504776239395,0.03342969695065906,0.03187823849543032,0.0327135693083973,162624000
1999-05-25,0.032594360411167145,0.032952881894181614,0.032235838928152676,0.03247516067726146,130080000
1999-05-26,0.03247516229748726,0.03414673574702592,0.03247516229748726,0.03247516229748726,104736000
1999-05-27,0.03223584219813347,0.032713566879370326,0.03223584219813347,0.032713566879370326,82320000
1999-05-28,0.032594360411167145,0.03271356356092949,0.032235838928152676,0.03271356356092949,88656000
1999-06-01,0.03271357715129852,0.03271357715129852,0.03199744933734904,0.03247517416858953,98544000
1999-06-02,0.031519729644060135,0.03271358248385704,0.031519729644060135,0.03271358248385704,130128000
1999-06-03,0.03235504776239395,0.03259436613769208,0.031997441666135544,0.03235504776239395,41568000
1999-06-04,0.032594360411167145,0.03271356356092949,0.03235504207791502,0.032594360411167145,78912000
1999-06-07,0.03295288234949112,0.033429691539271895,0.032713564012932336,0.03277316388070867,125136000
1999-06-08,0.033788226544857025,0.034385154574456234,0.03295289553291818,0.03307209873201703,153312000
1999-06-09,0.034385137259960175,0.0351012647121971,0.0339074126700161,0.0339074126700161,95184000
1999-06-10,0.03450433909893036,0.03462354224531431,0.034146733075635066,0.03438513936840297,36096000
1999-06-11,0.033788226544857025,0.03462355755679587,0.032594373901516684,0.03450435435769702,61008000
1999-06-14,0.03247516229748726,0.0339074174018339,0.032235840536438416,0.03384781411605072,51648000
1999-06-15,0.03247516229748726,0.0327135651930495,0.03199743764087618,0.03247516229748726,49296000
1999-06-16,0.033429697155952454,0.03438514659523705,0.032475166582275686,0.03295288788606071,64416000
1999-06-17,0.03247516229748726,0.03366901450627166,0.03247516229748726,0.033191289849660584,74928000
1999-06-18,0.03128131851553917,0.03271357400571937,0.03128131851553917,0.03271357400571937,158736000
1999-06-21,0.03295288234949112,0.03295288234949112,0.03137025103711934,0.03223583937355481,83472000
1999-06-22,0.03235504776239395,0.03295288768369542,0.03163891670427494,0.03295288768369542,193056000
1999-06-23,0.03295288234949112,0.03295288234949112,0.031638911582767916,0.03199743648659278,210912000
1999-06-24,0.03223584219813347,0.03319129156060719,0.03199743929028202,0.03319129156060719,115200000
1999-06-25,0.03271357715129852,0.03307209878325547,0.03199744933734904,0.03199744933734904,73536000
1999-06-28,0.033191293478012085,0.033788217939729484,0.03247516584755429,0.033788217939729484,109152000
1999-06-29,0.03354980796575546,0.03402661370877549,0.03319128650102479,0.033669011109438714,92688000
1999-06-30,0.03653443604707718,0.03653443604707718,0.03390741358038802,0.03462354105185208,269232000
1999-07-01,0.03462355211377144,0.036534447719510824,0.03271357195785113,0.036534447719510824,88992000
1999-07-02,0.03713137283921242,0.03713137283921242,0.03438514656112789,0.035101274207077045,224880000
1999-07-06,0.037250567227602005,0.037488973535890376,0.03677284599312108,0.037488973535890376,198096000
1999-07-07,0.03653443604707718,0.037488969803091354,0.03653443604707718,0.037488969803091354,63120000
1999-07-08,0.03736976906657219,0.03796669343418942,0.035578992547863814,0.03677284469895495,186048000
1999-07-09,0.040534138679504395,0.04083214157072422,0.03725058343326581,0.03725058343326581,211728000
1999-07-12,0.042384516447782516,0.04417529368590957,0.04130986359905759,0.04298144105520552,401040000
1999-07-13,0.042503707110881805,0.043100635006096046,0.04059372708469076,0.04286222866157019,138864000
1999-07-14,0.040832120925188065,0.04345914688390532,0.040593718049581805,0.04250369765066092,137952000
1999-07-15,0.041071441024541855,0.04250369595175026,0.041071441024541855,0.0411906441655086,137040000
1999-07-16,0.04190678894519806,0.04226531054990128,0.041071457995464376,0.04178758575497599,103872000
1999-07-19,0.040832120925188065,0.042146091629323264,0.040593718049581805,0.042025973034038724,43632000
1999-07-20,0.04011600464582443,0.04083213233821846,0.03868374926103637,0.04083213233821846,178752000
1999-07-21,0.038922157138586044,0.039638284921784665,0.03772830454466067,0.039638284921784665,112080000
1999-07-22,0.03713137283921242,0.03868374675217938,0.03677285129136302,0.03868374675217938,213264000
1999-07-23,0.03713137283921242,0.038206022033010975,0.03701216966789341,0.03701216966789341,80256000
1999-07-26,0.037250567227602005,0.038085897924515486,0.037250567227602005,0.038085897924515486,60528000
1999-07-27,0.03736976906657219,0.03748897221652119,0.03677284469895495,0.03725056591662318,98592000
1999-07-28,0.03796670585870743,0.03844443064856667,0.03713137833368981,0.03725057810679001,244224000
1999-07-29,0.038325220346450806,0.03844442008680348,0.037012164976449394,0.03725056787301159,388800000
1999-07-30,0.038444433361291885,0.03939988300842903,0.03820603038241146,0.03832523357978068,452304000
1999-08-02,0.038802966475486755,0.038922166281794957,0.038206038330370666,0.0384444413588458,313344000
1999-08-03,0.03784749284386635,0.03880294208930084,0.03748897136840136,0.03880294208930084,255216000
1999-08-04,0.03784749284386635,0.03820601431933134,0.0377282896966141,0.038085895722514265,89952000
1999-08-05,0.038444433361291885,0.038444433361291885,0.03725058073527431,0.03784750875621211,240576000
1999-08-06,0.038444433361291885,0.03856363655866111,0.03820603038241146,0.03832523357978068,183984000
1999-08-09,0.038444433361291885,0.03892215818486046,0.03820603038241146,0.03856363655866111,31056000
1999-08-10,0.03916054964065552,0.04083212659837615,0.03844442204892878,0.03868374382319592,212064000
1999-08-11,0.04178757965564728,0.04226530438084371,0.03939987489528364,0.03987759962048007,197712000
1999-08-12,0.043816760182380676,0.04489140932397889,0.04178757709856111,0.042025980013761594,239616000
1999-08-13,0.04333994910120964,0.044294483003018234,0.04298142758595414,0.04345915226169165,84672000
1999-08-16,0.041668377816677094,0.04369756108962394,0.04023520701106766,0.04369756108962394,223440000
1999-08-17,0.04178757965564728,0.04250370731063266,0.040712930448288595,0.04178757965564728,193536000
1999-08-18,0.042743030935525894,0.04321983681551204,0.0404745258350316,0.041309856698593925,279888000
1999-08-19,0.051816120743751526,0.05420474083040069,0.04417528213244441,0.04572765598475218,1966992000
1999-08-20,0.05133930966258049,0.05229384016398043,0.04942841434456112,0.05193623750846081,353088000
1999-08-23,0.04823457822203636,0.050622283573467236,0.04656300070286555,0.050622283573467236,507984000
1999-08-24,0.0479961559176445,0.048473877152987434,0.045130726875922365,0.04751843126644478,398064000
1999-08-25,0.04775683209300041,0.04859307820485852,0.045846852436317254,0.04811535357432862,350352000
1999-08-26,0.04704071208834648,0.04847388279283567,0.046324584460964845,0.04775683971572812,275376000
1999-08-27,0.04966772347688675,0.05157770299042537,0.04775682851383694,0.047996150243884,552384000
1999-08-30,0.04948802292346954,0.0514585218772612,0.04739923965199707,0.05050307234224615,158640000
1999-08-31,0.05372701957821846,0.05396542251098481,0.048712291615312556,0.04966773766178058,786864000
1999-09-01,0.051219191402196884,0.05372701458331715,0.050383860641615145,0.05372701458331715,565344000
1999-09-02,0.05062226578593254,0.05086158414063392,0.04847387962818914,0.04954761327429928,341088000
1999-09-03,0.05098078399896622,0.052293835914729095,0.0506222625070408,0.05157770838048511,258864000
1999-09-07,0.05074237287044525,0.05181610627266808,0.05050305115424633,0.05181610627266808,124416000
1999-09-08,0.05062226578593254,0.051219190206115255,0.05062226578593254,0.05086158414063392,170064000
1999-09-09,0.04990614205598831,0.05145851594713707,0.04895069263108008,0.051099994404326596,209472000
1999-09-10,0.05062226578593254,0.0513393088162275,0.05038385946504034,0.05074238439604478,167424000
1999-09-13,0.04895069822669029,0.050861593879086196,0.04847388890946834,0.050861593879086196,174432000
1999-09-14,0.04751843959093094,0.04895069492996261,0.04728003324044733,0.04895069492996261,250368000
1999-09-15,0.047876957803964615,0.04847388225651344,0.04656298686638456,0.046921508400971604,212736000
1999-09-16,0.046682197600603104,0.047756846928851966,0.04608526963543351,0.047280037599779175,158112000
1999-09-17,0.046562980860471725,0.04680230261313759,0.04489140405362828,0.04638417784109895,171648000
1999-09-20,0.04489140957593918,0.04632458367187289,0.04489140957593918,0.045727655807030476,229104000
1999-09-21,0.0405937135219574,0.04417526944904013,0.03999678924203836,0.04393686660002416,737328000
1999-09-22,0.04154916852712631,0.04178757140987218,0.03820601497606099,0.04059371926526845,375984000
1999-09-23,0.03808588907122612,0.04178756339383306,0.03772828310777796,0.04166836026739835,379584000
1999-09-24,0.03462355211377144,0.03916055557569167,0.031997444257590595,0.03820602493056982,684912000
1999-09-27,0.036772843450307846,0.03748897094355749,0.034623542105147925,0.036892043180352684,432000000
1999-09-28,0.04011600464582443,0.040593729395975955,0.03677285367628776,0.03683245355788402,413184000
1999-09-29,0.03689206391572952,0.042503721600708734,0.03629513923287663,0.04095134714623346,594048000
1999-09-30,0.036772843450307846,0.039399865996914654,0.036295118833004424,0.03820601388636158,342528000
1999-10-01,0.03653443604707718,0.037488969803091354,0.03462354105185208,0.03617591458658185,347760000
1999-10-04,0.037250567227602005,0.0378474950320839,0.03677284599312108,0.03772829187793971,177600000
1999-10-05,0.040832120925188065,0.04107144266620401,0.03725056459863609,0.03725056459863609,478080000
1999-10-06,0.04572766274213791,0.047756846145094775,0.040593731175762676,0.040951337312734024,1508736000
1999-10-07,0.042743030935525894,0.0476376404227179,0.04250370912987497,0.0476376404227179,487296000
1999-10-08,0.04489140957593918,0.04620538050567505,0.0410714497179175,0.04274302673038978,398928000
1999-10-11,0.043697573244571686,0.045369150868426265,0.04250372049409035,0.04524994765862965,544464000
1999-10-12,0.04310062900185585,0.044414599815400885,0.04298142584619881,0.043936875159000195,322992000
1999-10-13,0.04190678894519806,0.04262291670470967,0.041071457995464376,0.04262291670470967,280368000
1999-10-14,0.041071441024541855,0.04202597135422314,0.04059371642701473,0.04202597135422314,192336000
1999-10-15,0.040832120925188065,0.04107144266620401,0.03892214132410895,0.039041344469840346,210720000
1999-10-18,0.03868374973535538,0.04095133601939137,0.03844442792451192,0.04095133601939137,215184000
1999-10-19,0.03713137283921242,0.03987759911729694,0.036415245193263265,0.03987759911729694,308928000
1999-10-20,0.038444433361291885,0.03892215818486046,0.03713138095376311,0.037728305558842885,348720000
1999-10-21,0.04023519158363342,0.04023519158363342,0.03725055997411003,0.03832521221967153,382128000
1999-10-22,0.04119064286351204,0.042384494886906855,0.04011599056145978,0.04011599056145978,286752000
1999-10-25,0.03916054964065552,0.041549173055640244,0.03916054964065552,0.04095132976066956,213840000
1999-10-26,0.042981430888175964,0.04441460502549788,0.04059372619156676,0.04083212911499009,481248000
1999-10-27,0.041071441024541855,0.043459145146804504,0.04035439469556469,0.04321982341535447,214128000
1999-10-28,0.03916054964065552,0.042025978873099834,0.03892214673192572,0.04130985128137309,222768000
1999-10-29,0.04226529225707054,0.04298141970663521,0.03939986359345693,0.03963826645486017,330528000
1999-11-01,0.04489140957593918,0.04656298658841146,0.04154917441656207,0.04154917441656207,782544000
1999-11-02,0.04775683209300041,0.047996153840983574,0.04536912780578736,0.04572764928711557,837504000
1999-11-03,0.05241305008530617,0.05372702114274512,0.0493092175408103,0.04966773910810126,2011680000
1999-11-04,0.05575620383024216,0.05718937463405755,0.053010892882822416,0.053010892882822416,1260336000
1999-11-05,0.05396541208028793,0.05778628690958487,0.05133930486492488,0.05730856568661582,616368000
1999-11-08,0.05551780015230179,0.05707017411189237,0.050622271923731796,0.052293845642364126,470016000
1999-11-09,0.05468154698610306,0.05563699639271042,0.05253316411960109,0.055398593473846784,272352000
1999-11-10,0.05420474708080292,0.05492087478134668,0.05313009780507755,0.054861274899072165,144048000
1999-11-11,0.05802471190690994,0.06089013838175724,0.05301089874748735,0.05420475129646877,562704000
1999-11-12,0.061129458248615265,0.061129458248615265,0.057070179355098144,0.06053253711707371,501504000
1999-11-15,0.05993560329079628,0.06339795729821977,0.05898015382944773,0.06154665825468898,362208000
1999-11-16,0.06566645950078964,0.06686030842741009,0.06112944963728154,0.06136785597539848,723792000
1999-11-17,0.068173348903656,0.0716357019984259,0.06590484447220923,0.06686029368170762,786384000
1999-11-18,0.06841176003217697,0.07020345903002083,0.0678148390145053,0.06960561573094846,235968000
1999-11-19,0.08190357685089111,0.08476900956496058,0.07641112458452513,0.07665044636428525,2165184000
1999-11-22,0.08178437501192093,0.08405287297731916,0.07688884389792516,0.08399327310425593,540192000
1999-11-23,0.07593433558940887,0.07676966313192186,0.07259118085611695,0.07342650839862994,553248000
1999-11-24,0.07354568690061569,0.07641111232316872,0.06793494440339584,0.07557578509987424,406848000
1999-11-26,0.07306887209415436,0.07354568466325459,0.07068025249615888,0.07282955036007764,71760000
1999-11-29,0.07044186443090439,0.07378501149365199,0.0687702874836736,0.07282956213365395,298608000
1999-11-30,0.06614328175783157,0.07187414196999226,0.06614328175783157,0.07068028591541885,314688000
1999-12-01,0.06948639452457428,0.07044184360205696,0.06614324161864477,0.06614324161864477,223536000
1999-12-02,0.07462036609649658,0.07557581571818833,0.06972574910955182,0.06972574910955182,309888000
1999-12-03,0.07282956689596176,0.07665044913612594,0.07187412430520154,0.07533647817175398,342768000
1999-12-06,0.07485964894294739,0.07521724809169614,0.07306886586058435,0.07306886586058435,178608000
1999-12-07,0.0723518505692482,0.07557580515023579,0.0694864243864938,0.0754565985568522,186384000
1999-12-08,0.07557578384876251,0.0762919113301571,0.07187410898292648,0.07211342388860889,201696000
1999-12-09,0.07330729067325592,0.07736657217952203,0.07068026435012507,0.07545658889763894,214944000
1999-12-10,0.07247105240821838,0.07497887937785076,0.07115800359748638,0.07462035780105584,98304000
1999-12-13,0.07223264127969742,0.07414261772242656,0.07068026407480504,0.07163571343686491,183840000
1999-12-14,0.07103876769542694,0.07414259904179386,0.07032264028708105,0.07235182279620617,273888000
1999-12-15,0.06877027451992035,0.07091957232613315,0.06709869788779528,0.07056105087526368,205968000
1999-12-16,0.06829256564378738,0.07020346453883221,0.06805416613057197,0.06912881533470208,132576000
1999-12-17,0.07187413424253464,0.07294878356707334,0.06984495081328163,0.07020347240474821,262080000
1999-12-20,0.07784431427717209,0.07924722762395514,0.06948643408562727,0.0719942545017101,402432000
1999-12-21,0.0811874270439148,0.0813066267604947,0.07497884886697657,0.07784427396584803,388368000
1999-12-22,0.0830974280834198,0.0840528705880561,0.07832201913268687,0.0814258511775615,251184000
1999-12-23,0.08858989924192429,0.08882829877903793,0.0828590397135345,0.08321664585092027,280224000
1999-12-27,0.0852467268705368,0.0906190636876763,0.08429127752713748,0.09049985711234489,202416000
1999-12-28,0.08500741422176361,0.08835056841680859,0.08476901470895236,0.08524673601604636,179184000
1999-12-29,0.08787283301353455,0.08882827547445461,0.08476900111067562,0.08482860097931767,132144000
1999-12-30,0.08858989924192429,0.08918682719798922,0.0864405937864935,0.0878728560674523,139776000
1999-12-31,0.08966360986232758,0.0897837250495997,0.08811214821496459,0.08841015439082608,127344000
2000-01-03,0.0894252136349678,0.09097759090692183,0.08429128281472602,0.0902614632872075,300912000
2000-01-04,0.08703749626874924,0.08811214526608273,0.0826196937140321,0.08787283034916066,300480000
2000-01-05,0.0841720700263977,0.08596284652317203,0.08297821447407266,0.0845305915055823,188352000
2000-01-06,0.0786796361207962,0.08417208885356159,0.07545659705380674,0.08417208885356159,120480000
2000-01-07,0.0799936056137085,0.08082893302594271,0.07712817271132029,0.0783220285077639,71184000
2000-01-10,0.08261969685554504,0.08596285054004803,0.07879973738651924,0.08023199247103545,239856000
2000-01-11,0.07927655428647995,0.0830974365725658,0.07927655428647995,0.08214198713860797,148128000
2000-01-12,0.07724737375974655,0.07939667904283879,0.07617272453405781,0.07927655700234823,123552000
2000-01-13,0.08047038316726685,0.0811874260200301,0.07617269646617257,0.07712814558080132,132192000
2000-01-14,0.0839327797293663,0.0872759345103267,0.08142587478446257,0.08166519662068845,604560000
2000-01-18,0.08751524239778519,0.08787284850439243,0.08118745545795186,0.08500741557096261,261648000
2000-01-19,0.08667900413274765,0.08787286009965979,0.08596287637526506,0.08787286009965979,164688000
2000-01-20,0.08644058555364609,0.09217144453621254,0.08572445789723038,0.08739603500594728,179568000
2000-01-21,0.08548513054847717,0.08655977960229344,0.08333582560913098,0.08620125810114455,544272000
2000-01-24,0.08166517317295074,0.08823135879065613,0.08118744508758181,0.08823135879065613,256944000
2000-01-25,0.08094815909862518,0.0828590586212783,0.0783220539697119,0.08202280865570896,237120000
2000-01-26,0.0776049792766571,0.08309743878564482,0.07617272395317877,0.0809481335189428,232464000
2000-01-27,0.07354568690061569,0.07820188878107004,0.07068025464634958,0.07820188878107004,458208000
2000-01-28,0.0713973194360733,0.07306889667541698,0.06853189313672632,0.07259117532779179,194448000
2000-01-31,0.07080039381980896,0.07330729837863825,0.06686031164580791,0.07175492100452743,182400000
2000-02-01,0.07247105240821838,0.0730688957967228,0.06829257050088264,0.07091959723560043,92976000
2000-02-02,0.07450113445520401,0.07593431182207391,0.07247103611556577,0.0728295576117593,149040000
2000-02-03,0.0756949856877327,0.0784412114113625,0.07521725764915888,0.07688883439595852,108240000
2000-02-04,0.07748576253652573,0.0780826903093502,0.07593430779497946,0.0780826903093502,123696000
2000-02-07,0.07271037250757217,0.07784430380947774,0.07259117274529396,0.07784430380947774,217488000
2000-02-08,0.07617271691560745,0.07879974325344391,0.07259116348804029,0.07450113994890104,468816000
2000-02-09,0.07808271795511246,0.0803512232859124,0.07796351818094312,0.07903816754340062,589056000
2000-02-10,0.09408142417669296,0.09551459488118215,0.082859028462437,0.082859028462437,970080000
2000-02-11,0.09551461040973663,0.09885776503515109,0.0885899016154069,0.09873764298181047,423792000
2000-02-14,0.11079627275466919,0.11079627275466919,0.09479755218905944,0.09575300160650389,650112000
2000-02-15,0.1064985916018486,0.11115480150716893,0.10196158828883285,0.11103560174657919,450480000
2000-02-16,0.11139319837093353,0.11509488099000918,0.10649858906120033,0.10769244486505444,1019568000
2000-02-17,0.11533328145742416,0.11605032457278276,0.10960242240148921,0.11127399953160624,535776000
2000-02-18,0.12870588898658752,0.1303774591614555,0.11282636856476726,0.11366169592734769,960864000
2000-02-22,0.12512338161468506,0.1263172371040533,0.12034797332063786,0.12464658270929921,542496000
2000-02-23,0.1258404701948166,0.12715352588695644,0.12213880087116265,0.12369117155235379,511392000
2000-02-24,0.12464658170938492,0.1273918918451379,0.11939252998962199,0.12655656465446186,244320000
2000-02-25,0.11688566952943802,0.12476583504560451,0.1117517444420053,0.12476583504560451,278736000
2000-02-28,0.1160503625869751,0.11748261838730158,0.1141394698636793,0.11628876218252665,517872000
2000-02-29,0.1222580149769783,0.1236911860566294,0.11533330549576773,0.11533330549576773,306048000
2000-03-01,0.11867642402648926,0.12225797745135368,0.11676644073535576,0.12225797745135368,383568000
2000-03-02,0.1106770858168602,0.11963189369085839,0.11031948649481547,0.11963189369085839,191040000
2000-03-03,0.11246783286333084,0.11366168160667711,0.109841722243407,0.11079625606735699,273696000
2000-03-06,0.11175175756216049,0.12178122302474273,0.11079630784213995,0.11318492872633303,432096000
2000-03-07,0.15915097296237946,0.1666726096613965,0.13706287561149016,0.14327145660640228,1952208000
2000-03-08,0.16046401858329773,0.1618971894178948,0.14757004465753912,0.15906111224611827,668736000
2000-03-09,0.19159583747386932,0.20631084348194095,0.16189716148028513,0.16237397411420448,952944000
2000-03-10,0.22541344165802002,0.27699115643775973,0.20010230561949138,0.20153547650523024,2161200000
2000-03-13,0.2851106524467468,0.28654290789495374,0.2024900191618369,0.20440091824705575,2415168000
2000-03-14,0.21037018299102783,0.28355828498510804,0.20631090049201992,0.28355828498510804,1567776000
2000-03-15,0.20177391171455383,0.23126446207349063,0.1948492024148779,0.22544373074959878,995616000
2000-03-16,0.17989477515220642,0.21538482549904828,0.17694040101964564,0.20822079102601077,750384000
2000-03-17,0.19078989326953888,0.20440091041890826,0.17571635622921644,0.17574662072681507,557616000
2000-03-20,0.1906706988811493,0.2046393157160476,0.18458131783146592,0.1983115351318322,365280000
2000-03-21,0.1812381148338318,0.1926998170359935,0.16619484589246655,0.1910282470651876,536640000
2000-03-22,0.18255211412906647,0.1881628509220686,0.17956655926353124,0.18267131388306487,230592000
2000-03-23,0.18577510118484497,0.19580456150488118,0.18052197839756987,0.18088049303557507,309408000
2000-03-24,0.1780150830745697,0.19293915283898166,0.17192570342651256,0.18458127534537067,231600000
2000-03-27,0.16631409525871277,0.18338746758498986,0.1647626400098913,0.17765660111029685,388944000
